ZlK9427615,Estelle Boylan,1899
ZlK9427616,Laurette Cooney,1884
ZlK9427617,Robert Taylor,1929
ZlK9427618,Leigh Taylor-Young,1944
ZlK9427619,Frederick Levy,1878
ZlK9427620,Verree Teasdale,1904
ZlK9427621,Victoria Tennant,1950
ZlK9427622,Alice Taafe,1899
ZlK9427623,Ellen Terry,1848
ZlK9427624,gn Terry-Thomas,0
ZlK9427625,Desmond Tester,1919
ZlK9427626,Heather Thatcher,1897
ZlK9427627,John Thaw,1942
ZlK9427628,Ernest Thesiger,1879
ZlK9427629,Helene Thimig,1889
ZlK9427630,Muzyad (Amos) Yakhoob (Jacobs),1914
ZlK9427631,Margaret Thomas,1944
ZlK9427632,Terry Thomas Hoar-Stevens,1911
ZlK9427633,Emma Thompson,0
ZlK9427634,Eric Thompson,1929
ZlK9427635,John Payne,1940
ZlK9427636,Sada Thompson,1929
ZlK9427637,Sybil Dame Thorndyke,1882
ZlK9427638,Sigrid Thornton,1959
ZlK9427639,Ingrid Thulin,1929
ZlK9427640,Tiana Thi Thanh Nga,0
ZlK9427641,Cheryl Tiegs,0
ZlK9427642,Lawrence Tierney,1919
ZlK9427643,Nadja Tiller,1929
ZlK9427644,Meg Tilly,1960
ZlK9427645,Charles Tingwell,1917
ZlK9427646,George Tobias,1901
ZlK9427647,Dan Tobin,1909
ZlK9427648,Ann Todd,1909
ZlK9427649,Richard Todd,1919
ZlK9427650,Ugo Tognazzi,1922
ZlK9427651,Marisa Tomei,0
ZlK9427652,Lily Tomlin,1939
ZlK9427653,Stanislas Pascal Franchot Tone,1905
ZlK9427654,Chaim Topol,1935
ZlK9427655,Mel Torm\'e,1923
ZlK9427656,David Torrence,1864
ZlK9427657,Paula Marie Osterman,1908
ZlK9427658,Audrey Totter,1918
ZlK9427659,Harry Rosenberg,1903
ZlK9427660,Spencer Tracy,1900
ZlK9427661,Helen Traubel,1899
ZlK9427662,Travers Heagerty,1874
ZlK9427663,Nancy Travis,0
ZlK9427664,John Travolta,1954
ZlK9427665,David Tree,1915
ZlK9427666,Luis Trenker,1893
ZlK9427667,Claire Wemlinger,1909
ZlK9427668,none Tigger,1932
ZlK9427669,Jean-Louis Trintignant,1930
ZlK9427670,Massimo Troisi,1953
ZlK9427671,Cecil Trouncer,1898
ZlK9427672,Michael Trubshawe,0
ZlK9427673,Francois Truffaut,1932
ZlK9427674,Natalie Trundy,0
ZlK9427675,Irene Tsu,1943
ZlK9427676,Forrest Tucker,1919
ZlK9427677,Bowen Charleston Tufts,1911
ZlK9427678,Ann Turkel,0
ZlK9427679,Florence Turner,1887
ZlK9427680,John Turner,1932
ZlK9427681,Ben Turpin,1874
ZlK9427682,Dorothy Tutin,1930
ZlK9427683,Tracy Tweed,0
ZlK9427684,Lesley Hornby,1946
ZlK9427685,Beverly Tyler,1924
ZlK9427686,Susan Tyrrell,1946
ZlK9427687,Margaret Tyzack,1933
ZlK9427688,Leslie Uggams,1943
ZlK9427689,Tracey Ullmann,1959
ZlK9427690,Miyoshi Umeki,1929
ZlK9427691,Mary Ure,1933
ZlK9427692,Robert Urquhart,1922
ZlK9427693,Brenda Vaccaro,1939
ZlK9427694,Rodolpho d'Antonguolla,1895
ZlK9427695,Hubert Vallee,1901
ZlK9427696,Virginia McSweeny,1898
ZlK9427697,Robert Stein,1930
ZlK9427698,Vivian Vance,1911
ZlK9427699,Jos\'e vanDam,0
ZlK9427700,Joan Lucille Olander,1933
ZlK9427701,Charles Vanel,1892
ZlK9427702,John Van Eyssen,1925
ZlK9427703,Nina Van Pallandt,1932
ZlK9427704,James Van Patten,0
ZlK9427705,Luis Van Rooten,1906
ZlK9427706,Philip Van Zandt,1904
ZlK9427707,Evelyn Varden,1895
ZlK9427708,Leonor Varela,1985
ZlK9427709,Reg Varney,1922
ZlK9427710,Frank Abelson,1928
ZlK9427711,Robert Vaughn,1932
ZlK9427712,Guadeloupe Velez de Villalobos,1908
ZlK9427713,Amy Veness,1876
ZlK9427714,Angelino Borrini,1919
ZlK9427715,Gwen Verdon,1925
ZlK9427716,Ben Vereen,1946
ZlK9427717,Jerry Verno,1895
ZlK9427718,John Vernon,1935
ZlK9427719,Militza de Poliakoff-Baidarov,1930
ZlK9427720,M. MacVicar,1925
ZlK9427721,Henry Victor,1898
ZlK9427722,Florence Arto,1895
ZlK9427723,Francois Drouineau,1917
ZlK9427724,James Villiers,1933
ZlK9427725,June Vincent,1919
ZlK9427726,Milly Vitale,1928
ZlK9427727,Marina de Poliakoff-Baidarov,1938
ZlK9427728,Jon Voight,1938
ZlK9427729,Thomas von Br\"omssen,0
ZlK9427730,Hans Erich Maria Stroheim Von Nordenwall,1885
ZlK9427731,Gustav von Wangenheim,0
ZlK9427732,Frank Vosper,1899
ZlK9427733,Henry Wadsworth,1902
ZlK9427734,Lindsay Wagner,1949
ZlK9427735,Ken Wahl,1956
ZlK9427736,Ralph Waite,1928
ZlK9427737,Hugh Wakefield,1888
ZlK9427738,Raymond Walburn,1887
ZlK9427739,Norman Walker,1927
ZlK9427740,Ann Swoyer Barto,1921
ZlK9427741,Robert Walker,1914
ZlK9427742,Syd Walker,1887
ZlK9427743,Max Wall,0
ZlK9427744,Jean Wallasek,1923
ZlK9427745,Shani Wallis,1938
ZlK9427746,Sir Hugh Walpole,1884
ZlK9427747,J.T Walsh,1944
ZlK9427748,Ray Walston,1917
ZlK9427749,Thorley Walters,1913
ZlK9427750,Sam Wanamaker,1919
ZlK9427751,Fannie Ward,1865
ZlK9427752,Pyno Poluski,1908
ZlK9427753,Simon Ward,1920
ZlK9427754,Andy Warhol,1926
ZlK9427755,Henry Byron Warner-Lickford,1876
ZlK9427756,C. Denier Warren,1889
ZlK9427757,Lesley Ann Warren,1946
ZlK9427758,Ruth Warrick,1915
ZlK9427759,Robert Taylor Bien,1878
ZlK9427760,Bryant Washburn,1988
ZlK9427761,Craig Wasson,1954
ZlK9427762,Ethel Waters,1896
ZlK9427763,Sam Waterston,1940
ZlK9427764,Jack Watling,1923
ZlK9427765,Emily Watson,1967
ZlK9427766,Lucile Watson,1879
ZlK9427767,Robert Watson,1888
ZlK9427768,Richard Wattis,1912
ZlK9427769,Ethan Wayne,0
ZlK9427770,Michael Wayne,0
ZlK9427771,Patrick Wayne,1939
ZlK9427772,Winstead Sheffield Weaver,1911
ZlK9427773,Marjorie Weaver,1913
ZlK9427774,Alan Webb,1906
ZlK9427775,Jack Webb,1920
ZlK9427776,Robert Webber,1928
ZlK9427777,Paul Wegener,1874
ZlK9427778,Peter John Weissmuller,1904
ZlK9427779,fn Welch,0
ZlK9427780,Susan Ker Weld,1943
ZlK9427781,Jacqueline Brown,1914
ZlK9427782,Johann Wenngraft,1897
ZlK9427783,Dick Wessel,1910
ZlK9427784,Dick Wesson,1922
ZlK9427785,Mae West,1892
ZlK9427786,John Westbrook,0
ZlK9427787,Myrthas Helen Hickman,1929
ZlK9427788,Henrietta Conroy,1879
ZlK9427789,David Weston,1938
ZlK9427790,Joseph Kenneth Shovlin,1899
ZlK9427791,Arleen Whelan,1916
ZlK9427792,Manning Whiley,1915
ZlK9427793,Alice White,1907
ZlK9427794,David White,1916
ZlK9427795,Pearl White,1889
ZlK9427796,Valerie White,1916
ZlK9427797,Jon Whiteley,1945
ZlK9427798,Lynn Whitfield,1954
ZlK9427799,Ernest Whitman,0
ZlK9427800,Stuart Whitman,1926
ZlK9427801,Peter King Engle,1916
ZlK9427802,Dame May Whitty,1865
ZlK9427803,Mary Wickenhauser,1916
ZlK9427804,Dorothea Wieck,1908
ZlK9427805,Frank Wilcox,1907
ZlK9427806,Jack Wild,1952
ZlK9427807,Jerry Silberman,1934
ZlK9427808,Robert Wilke,1911
ZlK9427809,Adam Williams,1929
ZlK9427810,Billy-Dee Williams,0
ZlK9427811,Bernice Kamiat,1925
ZlK9427812,Emlyn Williams,1905
ZlK9427813,Grant Williams,1930
ZlK9427814,Guy Williams,1924
ZlK9427815,Brian Williams,1904
ZlK9427816,John Williams,1903
ZlK9427817,Kenneth Williams,1926
ZlK9427818,Rhys Williams,1892
ZlK9427819,Robin Williams,1951
ZlK9427820,Richard Williams,1952
ZlK9427821,Vanessa Williams,1963
ZlK9427822,Nicol Williamson,1939
ZlK9427823,Dave Willock,1909
ZlK9427824,Brember Wills,1883
ZlK9427825,Douglas Wilmer,1920
ZlK9427826,Clerow Wilson,1933
ZlK9427827,Katherine Elizabeth White,1916
ZlK9427828,Trey Wilsom,0
ZlK9427829,William Windom,1923
ZlK9427830,Olga Cronk,1898
ZlK9427831,Paul Winfield,1941
ZlK9427832,Henry Winkler,1946
ZlK9427833,Karl Winninger,1884
ZlK9427834,Vincent Winter,1947
ZlK9427835,Roland Winters,1904
ZlK9427836,Estelle Goodwin,1882
ZlK9427837,Joseph Wiseman,1919
ZlK9427838,Grant Withers,1904
ZlK9427839,Cora Witherspoon,1890
ZlK9427840,Ian Wolfe,1896
ZlK9427841,Louis Wolheim,1880
ZlK9427842,Liu Tsong Wong,1907
ZlK9427843,Edward D. jr. Wood,1924
ZlK9427844,John Wood,1937
ZlK9427845,Natasha Gurdin,1938
ZlK9427846,Alfre Woodard,0
ZlK9427847,Joan Woodbury,1915
ZlK9427848,Ralph L. Zink,1904
ZlK9427849,Joanne Woodward,1930
ZlK9427850,Edgar Montillion Woolley,1888
ZlK9427851,Frederick Worlock,1886
ZlK9427852,Irene Worth,1916
ZlK9427853,John Malloy,1890
ZlK9427854,Teresa Wright,1918
ZlK9427855,Will Wright,1894
ZlK9427856,Maris Wrixon,1917
ZlK9427857,Margaret Wycherly,1881
ZlK9427858,Sarah Jane Faulks,1914
ZlK9427859,Stephen Wyman,1963
ZlK9427860,Patrice Wymore,1926
ZlK9427861,Keenan Wynn,1916
ZlK9427862,Dagmar Wynter,1930
ZlK9427863,Jean Gouille,1933
ZlK9427864,Jeffrey York,0
ZlK9427865,Susannah York,1941
ZlK9427866,Arthur Young,1898
ZlK9427867,Carleton Young,1906
ZlK9427868,Byron Barr,1913
ZlK9427869,Otis Young,1932
ZlK9427870,Roland Young,1887
ZlK9427871,Tony Young,1932
ZlK9427872,Victor Sen Yung,1915
ZlK9427873,Pia Zadora,1956
ZlK9427874,Delphine Zentout,1973
ZlK9427875,Mai Zetterling,1925
ZlK9427876,Efrem Jr. Zimbalist,1918
ZlK9427877,George Zucco,1886
