JNi10,"Goin' South",1978,J.Nicholson,Western
JNi20,"The Two Jakes",1990,J.Nicholson,null
JNi24,"Wolf",1994,J.Nicholson,null
MPr1,"The Bad News Bears in Breaking Training",1977,M.Pressman,null
MPr4,"Boulevard Nights",1979,M.Pressman,Drama
MPr6,"Some Kind of Hero",1981,M.Pressman,Drama
MPr10,"Doctor Detroit",1983,M.Pressman,Comedy
MPr11,"Pirates of Penzance",1983,Leach,Musical
MPr25,"Saint Maybe",1998,M.Pressman,Drama
NCh10,"Stand Up Virgin Soldiers",1977,N.Cohen,Comedy
OlH1,"Tentacles",1977,O.Hellman,null
RBn10,"Outrageous",1977,Benner,Romance
RCj10,"Survive!",1977,Cardona,Horror
RCj11,"Tintorera ... Bloody Waters",1977,Cardona,Horror
RCj20,"Guyana, Cult of the Dammned",1980,Cardona,Horror
RDo5,"Sleeping Dogs",1977,Donaldson,null
RDo10,"The Bounty",1984,Donaldson,Drama
RDo20,"No Way Out",1987,Donaldson,Thriller
RDo26,"Cocktail",1989,Donaldson,Comedy
RDo28,"Cadillac Man",1990,Donaldson,Comedy
RDo30,"White Sands",1990,Donaldson,Drama
RDo32,"The Getaway",1994,Donaldson,Thriller
RDo36,"Dante's Peak",1997,Donaldson,null
RDo40,"Thirteen Days",2001,Donaldson,Drama
RMY10,"Short Eyes",1977,R.M.Young,Documentary
RMY15,"One Trick Pony",1980,R.M.Young,null
RVD10,"Family Enforcer",1977,R.DeVito,null
SCo10,"The Disappearance",1977,S.Cooper,Thriller
SLw10,"A Certain Sacrifice",1981,Lewicki,Adult
SRi2,"Six Weeks to Live",1977,Raimi,Horror
SRi3,"Within the Woods",1979,Raimi,Horror
SRi5,"The Evil Dead",1982,Raimi,Horror
SRi6,"Crime Wave",1984,Raimi,Horror
SRi8,"The Evil Dead II",1987,Raimi,Horror
SRi9,"Night Crew",1988,Raimi,Horror
SRi10,"Darkman",1990,Raimi,Comedy
SRi18,"A Simple Plan",1998,Raimi,Thriller
SRi19,"For the Love of the Game",1999,Raimi,null
SWa10,"Sinbad and the Eye of the Tiger",1977,Wanamaker,Adventure
TAb10,"The Wishing Tree",1977,Abduladze,Drama
TyH10,"I-Omante",1977,Himena,null
UlO10,"Madame X",1977,Ottinger,Adult
UlO12,"Ticket of no Return",1979,Ottinger,Drama
UlO17,"The Portrait of Dorian Gray in the Yellow Press",1984,Ottinger,Drama
UlO20,"Freak Orlando",1985,Ottinger,Adult
UlO25,"Joanne D'Arc of Mongolia",1989,Ottinger,Adventure
WLe10,"Happy Hooker Goes to Washington",1977,Levey,Adult
WSa5,"The Incredible Melting Man",1977,Sachs,null
WSa10,"Galaxina",1980,Sachs,Comedy
AlB10,"Dracula's Dog",1978,Bano,Horror
BuH10,"Heaven Can Wait",1978,Beatty,Romance
BuH15,"First Family",1980,Henry,Comedy
BvH8,"Every Which Way But Loose",1978,vanHorn,null
BvH10,"Any Which Way You Can",1980,vanHorn,null
CBP10,"Norseman",1978,C.B.Pierce,Adventure
CBP12,"The Evictors",1979,C.B.Pierce,Horror
CoA1,"Thunder and Lightning",1977,C.Allen,null
CoA10,"Avalanche",1978,C.Allen,null
DDy10,"The Tool Box Murders",1978,Donnelly,Adult
DeJ10,"Jubilee",1978,Jarman,null
DeJ18,"The Angelic Conversation",1985,Jarman,null
DeJ20,"The Last of England",1987,Jarman,null
DeJ28,"Edward II",1992,Jarman,Drama
DeJ30,"Wittgenstein",1993,Jarman,null
DeJ32,"Blue",1994,Jarman,null
DLy1,"Eraserhead",1978,D.Lynch,null
DLy2,"Elephant Man",1980,D.Lynch,Biographical Picture
DLy5,"Dune",1984,D.Lynch,null
DLy8,"Blue Velvet",1986,D.Lynch,Drama
DLy10,"Twin Peaks",1989,D.Lynch,Cops and Robbers
DLy12,"Wild at Heart",1990,D.Lynch,Drama
DLy18,"Lost Highway",1996,D.Lynch,Drama
DLy21,"The Straight Story",1999,D.Lynch,Biographical Picture
DLy25,"Mulholland Drive",0,D.Lynch,null
DWr10,"Ice Castles",1978,Wrye,Romance
ErM1,"Gates of Heaven",1978,E.Morris,null
ErM2,"Vernon, Florida",1981,E.Morris,null
ErM3,"The Thin Blue Line",1988,E.Morris,Documentary
ErM10,"A Brief History of Time",1992,E.Morris,Documentary
ErM20,"Fast, Cheap, and Out of Control",1997,E.Morris,Documentary
ErM25,"Mr. Death",1999,E.Morris,Biographical Picture
FDG10,"Once in Paris",1978,Gilroy,Romance
FGi10,"L'Etat Sauvage",1978,Girod,Drama
FGi20,"L'Elegant Criminel",1990,Girod,Comedy
FMx10,"American Hot Wax",1978,Mutrux,Biographical Picture
GeM2,"Mad Max",1987,Geo.Miller,null
GeM5,"The Man from Snowy River",1982,Geo.Miller,null
GeM6,"The Road Warrior",1982,Geo.Miller,null
GeM15,"Mad Max: Beyond Thunderdome",1986,Geo.Miller,null
GeM17,"The Witches of Eastwick",1987,Geo.Miller,null
GeM17,"Lorenzo's Oil",1992,Geo.Miller,Drama
GeM30,"Babe: Pig in the City",1998,Geo.Miller,null
IdB10,"Attack of the Killer Tomatoes",1978,deBello,Comedy
IdB12,"Return of the Killer Tomatoes",1988,deBello,Comedy
IdB14,"Killer Tomatoes Strike Back",1990,deBello,Comedy
IdB16,"Killer Tomatoes Eat France",1991,deBello,Comedy
ICd10,"The Dark",1979,Cardos,Horror
HgS10,"The Time Machine",1978,Schallerup,null
HoZ5,"Hearts of the West",1975,Zieff,null
HoZ10,"House Calls",1978,Zieff,Comedy
HoZ12,"The Main Event",1979,Zieff,Comedy
HoZ14,"Private Benjamin",1980,Zieff,null
HoZ18,"Unfaithfully Yours",1983,Zieff,Comedy
HoZ21,"The Dream Team",1989,Zieff,Cops and Robbers
HoZ23,"My Girl",1993,Zieff,Comedy
HoZ24,"My Girl 2",1994,Zieff,Comedy
HSu10,"Deathsport",1978,Allan Arkush,Horror
JCm5,"The Terminator",1991,J.Cameron,null
JCm10,"Aliens",1986,J.Cameron,null
JCm13,"The Abyss",1989,J.Cameron,null
JCm20,"Terminator 2",1991,J.Cameron,null
JCm25,"True Lies",1994,J.Cameron,Romance
JCm28,"Titanic",1997,J.Cameron,null
JHy10,"Return Engagement",1978,J.Hardy,null
JTo1,"Finger",1978,Toback,null
JTo2,"Love and Money",1982,Toback,null
JTo3,"Exposed",1983,Toback,Adventure
JTo5,"The Pick-up Artist",1986,Toback,Comedy
JTo7,"The Big Bang",1990,Toback,Documentary
JTo15,"Two Girls and a Guy",1998,Toback,Comedy
LBe1,"The First Fight",1978,Besson,null
LBe3,"Le Grand Bleu",1985,Besson,null
LBe5,"Subway",1990,Besson,null
LBe10,"La Femme Nikita",1991,Besson,Thriller
LBe15,"Leon, the Professional",1994,Besson,Drama
LBe16,"Moonshadow",1995,Besson,null
LBe20,"The Messenger",1999,Besson,null
LBe21,"Jeanne d'Arc",2000,Besson,Drama
PSc1,"Blue Collar",1978,Schrader,Drama
PSc10,"Hardcore",1979,Schrader,Drama
PSc12,"American Gigolo",1979,Schrader,Drama
PSc20,"Cat People",1982,Schrader,null
PSc30,"The Comfort of Strangers",1991,Schrader,Horror
PSc32,"Light Sleeper",1992,Schrader,null
PSc35,"Mishima",1995,Schrader,null
PSc39,"Touch",1997,Schrader,Drama
PSc41,"Affliction",1999,Schrader,Drama
RBu10,"Hot Lead and Cold Feet",1978,R.Butler,Western
RBu15,"Night of the Juggler",1980,R.Butler,null
RBu20,"Up the Creek",1984,R.Butler,Comedy
RFi10,"The Clonus Horror",1978,Fiveson,null
RHy10,"The Wicker Man",1978,R.Hardy,Horror
RiL10,"Night Cries",1978,R.Lang,null
RiL14,"Change of Seasons",1980,R.Lang,null
RiL15,"The Mountain Men",1980,R.Lang,null
RKl10,"Thank God it's Friday",1978,Klane,null
RoE10,"Stevie",1978,Enders,Biographical Picture
RS1,"The Duelists",1978,R.Scott,Adventure
RS2,"Alien",1979,R.Scott,null
RS3,"Blade Runner",1981,R.Scott,Black
RS8,"Legend",1985,R.Scott,null
RS9,"Alien 2",1986,R.Scott,null
RS11,"Someone To Watch Over Me",1987,R.Scott,Drama
RS14,"Black Rain",1989,R.Scott,null
RS15,"Thelma and Louise",1989,R.Scott,null
RS20,"1492: Conquest of Paradise",1989,R.Scott,Biographical Picture
RS26,"White Squall",1996,R.Scott,Biographical Picture
RS28,"G.I. Jane",1997,R.Scott,Drama
RS30,"Gladiator",1999,R.Scott,null
RS32,"Blackhawk Down",2001,R.Scott,null
SRa5,"The Buddy Holly Story",1978,Steven Rash,Biographical Picture
SRa10,"Under the Rainbow",1981,Steven Rash,null
TCh1,"Up in Smoke",1978,Chong,Comedy
TCh2,"Cheech and Chong's Next Movie",1980,Chong,Comedy
TCh3,"Cheech and Chong's Nice Dreams",1981,Chong,null
TCh4,"It Came from Hollywood",1982,Chong,null
TCh5,"Still Smokin'",1983,Chong,null
TCh6,"Cheech and Chong's The Corsican Brothers",1984,Chong,null
TMy10,"Riddle of the Sands",1978,Maylam,Adventure
ToZ10,"Cat in the Cage",1978,Zarindast,null
ToZ20,"Guns and Fury",1982,Zarindast,null
WaG10,"The Secret Life of Plants",1978,W.Green,Documentary
WBe1,"Heaven Can Wait",1978,Beatty,Romance
WBe2,"Reds",1981,Beatty,null
WBe10,"Dick Tracy",1990,Beatty,null
WBe15,"Bulworth",1998,Beatty,Comedy
Z7820,"Parts, The Clonus Horror",1978,UnYear78,null
Z7840,"Rabbit Test",1978,UnYear78,Comedy
AAl6,"The Four Seasons",1981,Alda,Romance
AAl10,"Sweet Liberty",1981,Alda,Romance
AAl20,"Betsy's Wedding",1990,Alda,Comedy
AAr10,"Rock 'N Roll High School",1979,Arkush,Musical
AAr20,"Heartbeeps",1981,Arkush,null
ABr1,"Real Life",1979,A.Brooks,Comedy
ABr2,"Modern Romance",1981,A.Brooks,null
ABr3,"Lost in America",1985,A.Brooks,Drama
ABr4,"Defending Your Life",1991,A.Brooks,Comedy
ABr7,"Mother",1996,A.Brooks,Comedy
ABr9,"The Muse",1998,A.Brooks,Comedy
AlC10,"S\'erie Noir",1979,Corneau,Black
AlC14,"Fort Saganne",1983,Corneau,null
AlC20,"Tous Les Matins Du Monde",1992,Corneau,Biographical Picture
AnC10,"Smokey and the Hotwire Gang",1979,Cardoza,null
BaB10,"Cloud Dancer",1979,Ba.Brown,null
BBi10,"North Avenue Irregulars",1979,Bilson,Comedy
BWN1,"More American Graffiti",1979,Norton,null
CiS10,"Sensuous Vampires",1979,Santiago,Adult
CiS40,"Eye of the Eagle III",1990,Santiago,null
DLD10,"Hot Stuff",1979,DeLuise,Cops and Robbers
EWS4,"Vampire",1979,Swackhammer,Horror
EWS10,"The Secret Passion of Robert Clayton",1992,Swackhamer,Drama
FWa10,"When a Stranger Calls",1979,Walton,Thriller
GiA10,"My Brilliant Career",1979,Armstrong,Drama
GiA20,"High Tide",1987,Armstrong,Drama
GiA30,"The Last Days of Chez Nous",1993,Armstrong,Comedy
GiA32,"Little Women",1993,Armstrong,Drama
GiA35,"Oscar and Lucinda",1996,Armstrong,Romance
HBe1,"The Onion Field",1979,H.Becker,null
HBe2,"Black Marble",1976,H.Becker,null
HBe10,"Sea of Love",1989,H.Becker,Thriller
HBe15,"Malice",1993,H.Becker,Thriller
HBe18,"City Hall",1996,H.Becker,Thriller
HBe20,"Mercury Rising",1998,H.Becker,Cops and Robbers
ICt10,"Mountain Family Robinson",1979,Cotter,Adventure
Ird10,"Middle Age Spread",1979,Reid,Comedy
Ird12,"Carry Me Back",1982,Reid,Comedy
Ird14,"Leave All Fair",1985,Reid,Drama
Ird16,"Last Tattoo",1994,Stuart Freeman,Thriller
JaF10,"Penitentiary",1979,Fanaka,null
MBr5,"Going in Style",1979,Brest,null
MBr10,"Beverly Hills Cop",1984,Brest,Comedy
MBr14,"Midnight Run",1988,Brest,Comedy
MBr19,"Scent of a Woman",1992,Brest,Comedy
MBr25,"Meet Joe Black",1998,Brest,Drama
MCh5,"Hussy",1979,Ma.Chapman,Drama
MeS10,"Mean Dog Blues",1979,M.Stuart,null
MM10,"Thief",1979,M.Mann,Drama
MM20,"The Keep",1983,M.Mann,null
MM25,"The Manhunter",1986,M.Mann,Thriller
MM30,"The Last of the Mohicans",1992,M.Mann,Drama
MM33,"Heat",1995,M.Mann,Thriller
MM37,"The Insider",1999,M.Mann,Drama
MM41,"Collateral",2004,M.Mann,Black
MLt5,"Gold of the Amazon Women",1979,M.Lester,Adventure
MLt10,"Class of '84",1982,M.Lester,Drama
MLt15,"",1984,M.Lester,Horror
MLt20,"Space Camp",1988,M.Lester,null
MLt22,"Amazon Women on the Moon",1989,M.Lester,null
MRb10,"Corvette Summer",1979,Robbins,Adventure
MRb15,"The Dragonslayer",1981,Robbins,null
MxS10,"Tales from the Vienna Woods",1979,Schell,Drama
NiM5,"Time After Time",1979,N.Meyer,null
NiM12,"Star Trek II: The Wrath of Khan",1982,N.Meyer,null
NiM13,"The Day After",1983,N.Meyer,null
NiM20,"The Deceivers",1985,N.Meyer,Adventure
NiM30,"Star Trek VI, The Undiscovered Country",1989,N.Meyer,null
NiM30,"Star Trek, Generations",1994,N.Meyer,null
PAal,"A Force of One",1979,Aaron,null
RDS1,"On The Yard",1979,R.D.Silver,null
RDS2,"Walk on the Moon",1985,R.D.Silver,null
SDr1,"Love at First Bite",1979,Dragoti,Romance
SDr10,"Mr.~Mom",1983,Dragoti,Comedy
SMa10,"A Shining Season",1979,Margolin,null
SyS1,"Rocky II",1979,Stallone,Drama
SyS2,"Rocky III",1979,Stallone,Drama
Sys3,"Rocky IV",1985,Stallone,Drama
TJe10,"The Odd Angry Shot",1979,Jeffrey,null
TrJ10,"Monty Python's Life of Brian",1979,T.Jones,null
TrJ12,"Secret Policeman's Ball",1980,T.Jones,Comedy
TrJ14,"Secret Policeman's Other Ball",1982,T.Jones,Comedy
TrJ15,"Monty Python's the Meaning of Life",1983,T.Jones,null
TrJ20,"Personal Services",1987,T.Jones,Biographical Picture
YoK1,"Lensman",1979,Hirokawa,null
WRi10,"Winter Kills",1979,Richert,Drama
WRi20,"A Night in the Life of Jimmy Reardon",1985,Richert,Comedy
ALi10,"Where the Buffalo Roam",1980,Linson,Black
ALi15,"The Wild Life",1984,Linson,Comedy
AnA10,"The Gunslinger",1980,Ascot,null
BBr10,"Tatoo",1980,B.Brooks,null
BBy10,"Lifepod",1980,Bryant,null
BGr10,"Wilma",1980,Greenspan,null
CBd10,"Black Stallion",1980,C.Ballard,null
CBd20,"Never Cry Wolf",1983,C.Ballard,Biographical Picture
CBd30,"Nutcracker, the Motion Picture",1989,C.Ballard,Musical
ClP10,"La Boum",1980,Pinoteau,Romance
ClP12,"La boum 2",1982,Pinoteau,null
ClP18,"L'etudiante",1988,Pinoteau,null
DdP10,"Le Conte de Monte Christo",1980,delaPatelliere,Drama
DeH10,"Silent Scream",1980,D.Harris,Horror
DHx10,"Naked Massacre",1980,Heroux,null
DIr5,"C.H.U.D.",1980,Irving,null
DIr10,"C.H.U.D. II, Bud the Chud",1984,Irving,null
DDo10,"Maenner",1980,Dorrie,null
DDo12,"Ich und Er",1983,Dorrie,null
DDo15,"Variety",1985,Dorrie,null
DDo15,"Keiner liebt mich",1990,Dorrie,null
DDo20,"Happy Birthday, Torke!",1991,Dorrie,Comedy
DDo25,"Bin Ich schoen?",1998,Dorrie,null
EBi10,"The Fan",1980,Bianchi,Thriller
ErK10,"The Octagon",1980,Karsen,null
ErK20,"Angel Town",1989,Karsen,null
ErK30,"Nemesis",1992,Karsen,null
FOR10,"Beverly Hills Vamp",1982,F.O.Ray,Adult
FOR12,"Scream Queen Hot Tub Party",1984,F.O.Ray,Adult
FOR12,"Scream Queen Hot Tub Party",1984,F.O.Ray,Adult
FOR20,"Hollywood Chain Saw Hookers",1988,F.O.Ray,Adult
FOR30,"Gad Girls from Mars",1990,F.O.Ray,Adult
FRa10,"The Assault",1980,Rademakers,Drama
GBo5,"The Hearse",1980,Bowers,Horror
GBo10,"Body and Soul",1981,Bowers,null
GBo15,"My Tutor",1983,Bowers,Comedy
GCl10,"Extraterrestrial Terror",1980,G.Clark,Horror
GCl20,"The Forbidden Dance",1990,G.Clark,Musical
GPe10,"From Hell to Victory",1980,Peppard,null
GMu1,"Goodbye Pork Pie",1980,G.Murphy,null
GMu2,"Utu",1981,G.Murphy,null
GMu9,"The Quiet Earth",1985,G.Murphy,Drama
GMu15,"Young Guns II",1990,G.Murphy,Western
GMu17,"Freejack",1992,G.Murphy,null
GMu21,"Don't Look Back",1996,G.Murphy,null
GMx2,"Meatballs part II",1980,Mendelux,null
GMx3,"Meatballs part III",1980,Mendelux,null
GMx5,"The Kidnapping of the President",1980,Mendelux,Thriller
GNs10,"The Black Hole",1980,G.Nelson,null
GNs15,"Get Crazy",1983,G.Nelson,Comedy
GTr10,"Touched by Love",1980,Trikonis,null
GTr12,"Take this Job and Shove it",1981,Trikonis,Drama
GaW10,"Wholly Moses",1980,Weis,null
HaR1,"Caddyshack",1980,Ramis,Comedy
HaR10,"National Lampoon's Vacation",1983,Ramis,Comedy
HaR14,"National Lampoon's Last Resort",1989,Ramis,Comedy
HaR18,"Groundhog Day",1993,Ramis,Comedy
HaR25,"Multiplicity",1996,Ramis,Comedy
HaR28,"Analyze This",1999,Ramis,Comedy
IBd10,"Friday the 13th ... The Orphan",1980,J.Ballard,Horror
IBy10,"Heartbeat",1980,Byrum,Biographical Picture
IBy15,"The Razor's Edge",1984,Byrum,Drama
IHm10,"Gideon's Trumpet",1980,Houseman,null
IMz10,"The Long Good Friday",1980,Mackenzie,null
IIr10,"The Dogs of War",1980,Irvin,null
IIr12,"Ghost Story",1981,Irvin,null
IIr17,"Champions",1984,Irvin,Biographical Picture
IIr21,"Hamburger Hill",1987,Irvin,null
IIr30,"Widow's Peak",1994,Irvin,Romance
IIr32,"A Month by the Lake",1996,Irvin,Romance
IQd10,"Loophole",1980,Quested,Adventure
IrW10,"Best Boy",1980,Wohl,Documentary
ISy4,"Lianna",1980,Sayles,null
ISy6,"Baby, It's You",1980,Sayles,null
ISy8,"Brother From Another Planet",1980,Sayles,null
ISy10,"Return of the Secaucus 7",1980,Sayles,null
ISy12,"8 Men Out",1984,Sayles,null
ISy14,"Make One",1986,Sayles,null
ISy15,"Matewan",1987,Sayles,Documentary
ISy20,"City of Hope",1991,Sayles,Drama
ISy22,"Passion Fish",1992,Sayles,Drama
ISy29,"Limbo",1999,Sayles,null
ITr1,"Middle-age Crazy",1980,John Trent,null
JfW5,"Die Laughing",1980,J.Werner,Adventure
JGl10,"The Exterminator",1980,Glickenhaus,null
JGl15,"The Soldier",1982,Glickenhaus,null
JGl20,"The Protector",1990,Glickenhaus,null
JiA1,"Airplane!",1980,Jerry Zucker,null
JiA5,"Hero",1984,Jerry Zucker,Comedy
JiA7,"The Kidnapping of Mrs. Stone",1986,J.Abrahams,Comedy
JiA9,"When Twins are Interchanged",1988,J.Abrahams,Comedy
JiA10,"The Naked Gun",1988,J.Abrahams,Comedy
JiA12,"The Adventures of Ford Fairlane",1989,J.Abrahams,null
JiA15,"Hot Shots!",1991,J.Abrahams,Comedy
JiA18,"Hot Shots! Part Deux",1993,J.Abrahams,Comedy
JoO10,"The Competition",1980,Oliansky,Drama
JoS1,"The Incredible Shrinking Woman",1980,Schumacher,null
JoS5,"D.C. Cab",1984,Schumacher,null
JoS10,"Cousins",1989,Schumacher,null
JoS12,"Flatliners",1990,Schumacher,Drama
JoS13,"Dying Young",1991,Schumacher,Drama
JoS15,"The Client",1993,Schumacher,null
JoS16,"Falling Down",1993,Schumacher,null
JoS18,"Batman Forever",1995,Schumacher,null
JoS20,"Batman and Robin",1997,Schumacher,null
JoS27,"Phone Booth",2002,Schumacher,Thriller
JrF10,"Borderline",1980,Freedman,Adventure
JsC10,"Hide in Plain Sight",1980,Caan,Drama
JSd10,"Seems Like Old Times",1980,J.Sandrich,null
JTM10,"Battle Beyond the Stars",1980,Murakami,null
JTM20,"Tokyo Decadence",1980,Murakami,Adult
JuT5,"The Great Rock and Roll Swindle",1980,Temple,Musical
JuT15,"Earth Girls Are Easy",1989,Temple,null
KeD10,"The Mango Tree",1980,Dobson,null
KW10,"Eyes of a Stranger",1980,Wiederhorn,Horror
LGG10,"Stuckey's Last Stand",1980,Goldfarb,null
LGr10,"Terraces",1980,Garrett,null
LSc10,"Hey, I'm Alive",1980,Schiller,null
LuP30,"The Oak",1991,Pintilie,null
MHo10,"Flash Gordon",1980,Hodges,null
MtD10,"Hero at Large",1980,M.Davidson,Drama
MBm1,"Simon",1980,M.Brickman,null
MBm2,"Lovesick",1983,M.Brickman,null
MBm3,"The Manhattan Project",1985,M.Brickman,Romance
MDa5,"The Legend of Walks Far Woman",1980,Damski,Western
MDa10,"Yellowbeard",1983,Damski,null
MlB10,"Paper Wedding",1989,Brault,null
MNe10,"The Awakening",1980,Newell,null
MNe12,"Dance with a Stranger",1982,Newell,Black
MNe15,"The Good Father",1985,Newell,null
MNe18,"Wild Women",1990,Newell,Romance
MNe20,"Enchanted April",1992,Newell,Romance
MNe22,"Into the West",1993,Newell,Romance
MNe24,"Siesta",1994,Newell,null
MNe25,"Four Weddings and a Funeral",1994,Newell,Romance
MNe26,"A Fine Romance",1995,Newell,null
MNe29,"Donnie Brasco",1997,Newell,Drama
MRc10,"Union City",1980,Reichert,null
NRo10,"America and Lewis Hine",1986,Rosenbloom,Documentary
NRo12,"Through the Wire",1980,Rosenbloom,Documentary
PAl1,"Pepi, Luci, Bom",1980,Almodovar,Adult
PAl2,"Dark Passion",1981,Almodovar,null
PAl3,"Labyrinth of Passion",1982,Almodovar,null
PAl4,"Matador",1985,Almodovar,Comedy
PAl4,"Matador",1985,Almodovar,Comedy
PAl6,"Law of Desire",1986,Almodovar,null
PAl8,"What Have I Done to Deserve This?",1987,Almodovar,Drama
PAl10,"Women on the Verge of A Nervous Breakdown",1988,Almodovar,Comedy
PAl12,"Tie Me Up, Tie Me Down",1990,Almodovar,Comedy
PAl14,"High Heels",1991,Almodovar,Comedy
PAl16,"Kika",1994,Almodovar,Comedy
PAl18,"La flor de mi Secreto",1996,Almodovar,Comedy
Pal20,"Carne Tremula",1998,Almodovar,Drama
PAl21,"Todo sobre mi madre",1999,Almodovar,Drama
PHa10,"Fiendish Plot of Fu Manchu",1980,Haggard,Comedy
PHa15,"Venom",1981,Haggard,Drama
PHa25,"Hugh Heffner: Once Upon A Time",1992,Haggard,Documentary
PLy10,"Prom Night",1980,P.Lynch,Horror
PLy15,"Cross Country",1983,P.Lynch,Thriller
PMw10,"Touch and Go",1980,P.Maxwell,null
PSt10,"Take It To The Limit",1980,Starr,null
ReD10,"Massacre at Central High",1980,Daalder,null
RFM10,"Little Darlings",1980,R.Maxwell,Comedy
RFM12,"Night the Lights Went Out in Georgia",1981,R.Maxwell,Musical
RFM20,"Gettysburg",1993,R.Maxwell,null
RGr10,"Xanadu",1980,R.Greenwald,Musical
RGr30,"Forgotten Prisoners",1980,R.Greenwald,Documentary
RKa10,"Carny",1980,Kaylor,Comedy
RLi6,"Just Before Dawn",1980,Lieberman,Horror
RLi10,"Table for Five",1982,Lieberman,Drama
RLi20,"All I want for Christmas",1991,Lieberman,Romance
RLi25,"Fire in the Sky",1993,Lieberman,null
RoH10,"Shogun Assassin",1980,Houston,null
RoH30,"Caged Fear",1990,Houston,null
RoW10,"Anna to the Infinite Power",1983,Wiemer,null
RR1,"Ordinary People",1980,Redford,Drama
RR2,"The Milagro Beanfield War",1988,Redford,Drama
RR3,"A River Runs Through It",1992,Redford,Drama
RR4,"Quiz Show",1994,Redford,Drama
RR5,"The Horse Whisperer",1998,Redford,Western
RSr10,"How to Beat the High Cost of Living",1980,Scheerer,Comedy
RSp8,"Terror Train",1980,Spottiswooode,Horror
RSp10,"Under Fire",1983,Spottiswoode,Drama
RSp13,"The Best of Times",1985,Spottiswoode,Comedy
RSp16,"Air America",1990,Spottiswoode,Comedy
RSp17,"Turner and Hooch",1990,Spottiswoode,Comedy
RSp20,"and the Band Played On",1993,Spottiswoode,null
RSp24,"Tomorrow Never Dies",1997,Spottiswoode,null
SBe10,"The Adventures of Tin Tin: The Lure of Black Gold",1990,Bernasconi,null
SfP6,"Hotel Deutschland",1991,Stf.Paul,Musical
SGr10,"Mad Dog",1980,Grieco,null
SKw20,"Full Moon in New York",1991,Kwan,Drama
SKw23,"Actress",1991,Kwan,null
SKw30,"Red Rose White Rose",1995,Kwan,null
SSC1,"Friday the 13th",1980,Cunningham,Horror
SSC2l,"Spring Break",1983,Cunningham,null
SSz10,"Brussels Transit",1980,Szlingerbaum,null
SvP10,"Falling in Love Again",1980,Stv.Paul,Romance
TaH2,"The Idolmaker",1980,Hackford,Drama
TaH5,"An Officer and a Gentleman",1982,Hackford,Drama
TaH6,"Against All Odds",1983,Hackford,null
TaH8,"White Nights",1986,Hackford,Musical
TaH10,"Everybody's All-American",1988,HackfordD,null
TaH15,"Chuck Berry Hail! Hail! Rock 'n' Roll",1991,Hackford,Musical
TaH30,"When We Were Kings",1996,Leon Gast,Documentary
TaH32,"The Devils Advocate",1997,Hackford,null
TBl10,"My Bodyguard",1980,Bill,null
TBl15,"Six Weeks",1982,Bill,null
TBl20,"Untamed Heart",1993,Bill,null
TBl21,"A Home of Our Own",1993,Bill,Drama
TCl10,"McVicar",1980,Clegg,Drama
TgD1,"The Adventures of Picasso",1980,Danielson,Comedy
THu10,"Over the Edge",1980,T.Hunter,Drama
THu13,"Tex",1982,T.Hunter,Drama
THu20,"River's Edge",1987,T.Hunter,Drama
THu25,"Paint it Black",1989,T.Hunter,Drama
THu30,"Sylvester",1991,T.Hunter,Western
VeZ10,"Fade to Black",1980,Zimmerman,Thriller
VlM10,"Moscow Does Not Believe in Tears",1980,Menshov,Drama
VLo50,"De Gudene er Dode",1992,Lokkeberg,Documentary
WaB10,"Little Miss Marker",1980,W.Bernstein,Drama
WBo10,"Feuer, Eis, und Dynamit",1982,Bogner,null
WiH10,"Stalk the Wild Child",1980,W.Hale,null
WMi19,"Blacks in the Military",1985,Miles,Documentary
WMi22,"Black Champions",1987,Miles,Documentary
WMi25,"Liberators: Fighting on two Fronts in World War II",1992,Rosenblum,Documentary
YMZ10,"Red Sorghum",1980,YM.Zhang,Drama
YMZ20,"Ju Dou",1990,YM.Zhang,Drama
YMZ22,"Raise the Red Lantern",1992,YM.Zhang,Drama
YMZ24,"The Story of Qiu Ju",1993,YM.Zhang,Comedy
YMZ26,"To Live",1994,YM.Zhang,Drama
YMZ29,"Keep Cool",1997,YM.Zhang,null
YoM10,"The Family Game",1984,Morita,null
Z2810,"Sexworld",1980,Unknown28,null
AbF10,"Ms.~45",1981,Ferrara,null
AbF12,"Driller Killer",1982,Ferrara,Horror
AbF14,"China Girl",1983,Ferrara,Horror
AbF20,"King of New York",1990,Ferrara,null
AbF25,"Bad Luitenant",1992,Ferrara,Cops and Robbers
AbF26,"Dangerous Game",1993,Ferrara,null
AbF27,"Body Snatchers",1994,Ferrara,null
AbF30,"The Blackout",1997,Ferrara,null
AnB5,"Honeymoon in Vegas",1981,A.Bergman,Comedy
AnB10,"So Fine",1981,A.Bergman,Comedy
AnB20,"The Freshman",1990,A.Bergman,Comedy
AnB26,"Striptease",1996,A.Bergman,Adult
ArN10,"Deadline",1981,Nicholson,null
BoL10,"Meatballs 4",1981,B.Logan,Adult
BSe10,"Dial M for Murder",1981,B.Segal,Thriller
BSe20,"Night Gallery",1981,Barry Shear,Thriller
BDC8,"Galaxy of Terror",1981,B.D.Clark,null
BiP10,"Serial",1981,Persky,Comedy
BMa10,"Nighthawks",1981,Malmouth,null
CaG1,"Caveman",1981,Gottlieb,Comedy
CBe10,"Death of a Centerfold: the Dorothy Stratten Story",1981,Ch.Beaumont,Biographical Picture
